ref,station_distance,pub_date,studio,n_rooms,area,floor,mcc,circle,center_distance,y
/moskva/kvartiry/3-k_kvartira_62_m_212_et._1979536031,8,2020-08-01,0,3,62,2,0,0,14.274933458415227,0.8870967741935484
/moskva/kvartiry/3-k_kvartira_62_m_214_et._1777121727,11,2020-08-05,0,3,62,2,0,0,5.16538661677811,1.0483870967741935
/moskva/kvartiry/3-k_kvartira_62_m_29_et._1926112494,13,2020-08-11,0,3,62,2,0,0,12.833674364295671,0.7258064516129032
/moskva/kvartiry/3-k_kvartira_62_m_312_et._1974397749,11,2020-08-01,0,3,62,3,0,0,16.05311753942439,0.7258064516129032
/moskva/kvartiry/3-k_kvartira_62_m_35_et._1352209504,3,2020-08-13,0,3,62,3,1,0,7.377513511565585,0.7258064516129032
/moskva/kvartiry/3-k_kvartira_62_m_35_et._1908709953,6,2020-08-04,0,3,62,3,0,0,10.477097307352325,1.1290322580645162
/moskva/kvartiry/3-k_kvartira_62_m_37_et._1812838952,7,2020-08-12,0,3,62,3,0,0,3.585903480779788,1.2096774193548387
/moskva/kvartiry/3-k_kvartira_62_m_39_et._1962783201,11,2020-08-04,0,3,62,3,0,0,14.274933458415227,0.7741935483870968
/moskva/kvartiry/3-k_kvartira_62_m_412_et._1965208794,19,2020-08-04,0,3,62,4,0,0,12.785580057042635,0.7258064516129032
/moskva/kvartiry/3-k_kvartira_62_m_612_et._1966459602,6,2020-08-07,0,3,62,6,0,0,12.089482000516536,0.8870967741935484
/moskva/kvartiry/3-k_kvartira_62_m_79_et._1953673358,8,2020-08-03,0,3,62,7,0,0,13.104947130339838,0.6451612903225806
/moskva/kvartiry/3-k_kvartira_62_m_89_et._1949448916,6,2020-08-04,0,3,62,8,0,0,9.36889997825766,0.8387096774193549
/moskva/kvartiry/3-k_kvartira_62_m_89_et._1950041874,4,2020-08-10,0,3,62,8,0,0,11.31836121415036,0.7258064516129032
/moskva/kvartiry/3-k_kvartira_62_m_89_et._1962834598,11,2020-08-04,0,3,62,8,1,0,7.339664030881878,1.0483870967741935
/moskva/kvartiry/3-k_kvartira_62_m_912_et._1911699186,20,2020-08-08,0,3,62,9,0,0,14.973041251810885,0.967741935483871
/moskva/kvartiry/3-k_kvartira_62_m_99_et._1008160954,13,2020-08-04,0,3,62,9,0,0,13.104947130339838,0.7419354838709677
/moskva/kvartiry/3-k_kvartira_63.3_m_412_et._1768166220,4,2020-08-14,0,3,63,4,0,0,11.623910675456328,0.5555555555555556
/moskva/kvartiry/3-k_kvartira_63.3_m_512_et._1975908780,2,2020-08-07,0,3,63,5,0,0,9.716113089086091,1.2698412698412698
/moskva/kvartiry/3-k_kvartira_63.3_m_712_et._1852019405,10,2020-08-07,0,3,63,7,0,0,17.396838684991508,0.6190476190476191
/moskva/kvartiry/3-k_kvartira_63.5_m_1516_et._1972585291,8,2020-08-11,0,3,64,15,0,0,14.2673040798135,0.9375
/moskva/kvartiry/3-k_kvartira_63_m_1112_et._1981293704,16,2020-08-07,0,3,63,11,0,0,16.18460293813983,0.5873015873015873
/moskva/kvartiry/3-k_kvartira_63_m_117_et._1957029892,9,2020-08-03,0,3,63,1,0,0,14.274933458415227,0.9523809523809523
/moskva/kvartiry/3-k_kvartira_63_m_1212_et._1958890772,12,2020-08-03,0,3,63,12,0,0,17.749787002559334,0.7142857142857143
/moskva/kvartiry/3-k_kvartira_63_m_15_et._1041169562,12,2020-08-01,0,3,63,1,0,1,2.9704877667873966,0.746031746031746
/moskva/kvartiry/3-k_kvartira_63_m_29_et._1885149381,11,2020-08-08,0,3,63,2,0,0,17.617338749546683,0.873015873015873
/moskva/kvartiry/3-k_kvartira_63_m_37_et._1975976945,19,2020-08-11,0,3,63,3,0,0,15.523108364057276,0.6190476190476191
/moskva/kvartiry/3-k_kvartira_63_m_39_et._1585304179,9,2020-08-09,0,3,63,3,0,0,37.36727743823901,0.7206349206349206
/moskva/kvartiry/3-k_kvartira_63_m_412_et._1964371646,9,2020-08-06,0,3,63,4,0,0,12.647554108980627,0.9523809523809523
/moskva/kvartiry/3-k_kvartira_63_m_412_et._1981305939,8,2020-08-11,0,3,63,4,0,0,17.396838684991508,0.7142857142857143
/moskva/kvartiry/3-k_kvartira_63_m_512_et._1934127269,2,2020-08-03,0,3,63,5,0,0,17.396838684991508,0.7142857142857143
/moskva/kvartiry/3-k_kvartira_63_m_55_et._1283839280,5,2020-08-04,0,3,63,5,0,0,4.234874416287521,1.2698412698412698
/moskva/kvartiry/3-k_kvartira_63_m_55_et._1960915729,5,2020-08-01,0,3,63,5,0,0,12.647554108980627,0.7936507936507936
/moskva/kvartiry/3-k_kvartira_63_m_55_et._1969271506,7,2020-08-14,0,3,63,5,0,0,9.372435489307756,1.3492063492063493
/moskva/kvartiry/3-k_kvartira_63_m_55_et._1979484742,9,2020-08-01,0,3,63,5,0,1,2.7175127442625007,1.426984126984127
/moskva/kvartiry/3-k_kvartira_63_m_56_et._1963548318,3,2020-08-12,0,3,63,5,0,1,2.9704877667873966,1.507936507936508
/moskva/kvartiry/3-k_kvartira_63_m_57_et._1926795831,2,2020-08-01,0,3,63,5,0,0,2.6184046785429707,2.380952380952381
/moskva/kvartiry/3-k_kvartira_63_m_59_et._1979935855,7,2020-08-04,0,3,63,5,0,0,8.853363046289289,0.7619047619047619
/moskva/kvartiry/3-k_kvartira_63_m_610_et._1907159128,8,2020-08-14,0,3,63,6,1,0,8.658933089775063,1.2380952380952381
/moskva/kvartiry/3-k_kvartira_63_m_814_et._1944871451,3,2020-08-06,0,3,63,8,0,0,1.2342595235549099,1.746031746031746
/moskva/kvartiry/3-k_kvartira_63_m_99_et._1970806345,5,2020-08-01,0,3,63,9,0,0,8.853363046289289,0.7936507936507936
/moskva/kvartiry/3-k_kvartira_64.4_m_212_et._1862217956,5,2020-08-01,0,3,64,2,0,0,4.929521205774406,0.73125
/moskva/kvartiry/3-k_kvartira_64.5_m_316_et._1790589797,3,2020-08-10,0,3,64,3,0,0,16.91850951108148,0.703125
/moskva/kvartiry/3-k_kvartira_64.5_m_912_et._1158202667,12,2020-08-10,0,3,64,9,0,0,9.880492727191683,0.734375
/moskva/kvartiry/3-k_kvartira_64.6_m_1019_et._1830041858,9,2020-08-13,0,3,65,10,0,0,3.585903480779788,1.8215384615384616
/moskva/kvartiry/3-k_kvartira_64.7_m_614_et._1978304829,10,2020-08-10,0,3,65,6,1,0,9.612267682438688,1.0
/moskva/kvartiry/3-k_kvartira_64.8_m_416_et._1965133468,6,2020-08-12,0,3,65,4,1,0,10.291944721850491,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_64.8_m_812_et._1958241009,10,2020-08-06,0,3,65,8,0,0,12.833674364295671,0.7984615384615384
/moskva/kvartiry/3-k_kvartira_64_m_1014_et._1960958422,17,2020-08-10,0,3,64,10,0,0,15.272748462756109,0.671875
/moskva/kvartiry/3-k_kvartira_64_m_112_et._1012842648,11,2020-08-11,0,3,64,1,0,0,13.150648526100182,0.859375
/moskva/kvartiry/3-k_kvartira_64_m_1212_et._908618065,7,2020-08-07,0,3,64,12,0,0,7.518119314201787,1.03125
/moskva/kvartiry/3-k_kvartira_64_m_1214_et._1969579038,18,2020-08-01,0,3,64,12,0,0,16.81172600601682,1.015625
/moskva/kvartiry/3-k_kvartira_64_m_1414_et._1952888746,11,2020-08-13,0,3,64,14,0,0,7.37912726359075,2.03125
/moskva/kvartiry/3-k_kvartira_64_m_15_et._1066870291,14,2020-08-05,0,3,64,1,1,0,10.131813490251698,0.625
/moskva/kvartiry/3-k_kvartira_64_m_17_et._1854770959,6,2020-08-06,0,3,64,1,0,1,2.7175127442625007,1.484375
/moskva/kvartiry/3-k_kvartira_64_m_216_et._1954685040,16,2020-08-11,0,3,64,2,0,0,15.272748462756109,0.859375
/moskva/kvartiry/3-k_kvartira_64_m_24_et._1871870231,9,2020-08-06,0,3,64,2,0,0,6.226988803128491,1.25
/moskva/kvartiry/3-k_kvartira_64_m_29_et._1958464937,6,2020-08-04,0,3,64,2,0,0,16.167248744604045,0.703125
/moskva/kvartiry/3-k_kvartira_64_m_312_et._1969013109,18,2020-08-05,0,3,64,3,0,0,16.18460293813983,0.9375
/moskva/kvartiry/3-k_kvartira_64_m_314_et._884828388,13,2020-08-03,0,3,64,3,0,0,12.844090430537948,0.890625
/moskva/kvartiry/3-k_kvartira_64_m_412_et._1812577149,5,2020-08-05,0,3,64,4,0,0,38.05223639778658,0.703125
/moskva/kvartiry/3-k_kvartira_64_m_414_et._1966671068,9,2020-08-10,0,3,64,4,0,0,17.929234141670864,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_44_et._1969819615,10,2020-08-14,0,3,64,4,0,1,2.9704877667873966,1.09375
/moskva/kvartiry/3-k_kvartira_64_m_49_et._1952602199,6,2020-08-09,0,3,64,4,0,0,13.279670805067859,0.65625
/moskva/kvartiry/3-k_kvartira_64_m_512_et._1867742115,4,2020-08-10,0,3,64,5,0,0,12.37597295337994,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_512_et._1893227287,5,2020-08-11,0,3,64,5,0,0,16.81172600601682,0.859375
/moskva/kvartiry/3-k_kvartira_64_m_516_et._1893172327,7,2020-08-07,0,3,64,5,0,0,13.104947130339838,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_55_et._1952086257,9,2020-08-01,0,3,64,5,0,0,12.184305862368571,0.765625
/moskva/kvartiry/3-k_kvartira_64_m_612_et._1959048493,9,2020-08-06,0,3,64,6,0,0,16.05311753942439,0.640625
/moskva/kvartiry/3-k_kvartira_64_m_612_et._1964761822,9,2020-08-01,0,3,64,6,0,0,12.089482000516536,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_616_et._1905327912,12,2020-08-02,0,3,64,6,0,0,6.45954094029812,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_712_et._1367012358,19,2020-08-10,0,3,64,7,0,0,9.207817966979363,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_716_et._1963418764,7,2020-08-06,0,3,64,7,0,0,4.271853909460736,0.90625
/moskva/kvartiry/3-k_kvartira_64_m_79_et._1974089658,29,2020-08-02,0,3,64,7,0,0,17.749787002559334,0.78125
/moskva/kvartiry/3-k_kvartira_64_m_814_et._1983097020,18,2020-08-05,0,3,64,8,0,0,7.518119314201787,1.09375
/moskva/kvartiry/3-k_kvartira_64_m_89_et._1758715408,5,2020-08-07,0,3,64,8,0,0,12.089482000516536,0.9375
/moskva/kvartiry/3-k_kvartira_64_m_912_et._1964028820,9,2020-08-10,0,3,64,9,1,0,11.149641237333775,0.703125
/moskva/kvartiry/3-k_kvartira_64_m_916_et._1933854990,5,2020-08-02,0,3,64,9,0,0,12.089482000516536,0.859375
/moskva/kvartiry/3-k_kvartira_64_m_99_et._1770575168,7,2020-08-07,0,3,64,9,0,0,13.279670805067859,0.703125
/moskva/kvartiry/3-k_kvartira_64_m_99_et._1950351069,7,2020-08-13,0,3,64,9,0,1,3.082867206614293,1.09375
/moskva/kvartiry/3-k_kvartira_64_m_99_et._1979538538,12,2020-08-03,0,3,64,9,0,0,17.749787002559334,0.703125
/moskva/kvartiry/3-k_kvartira_64_m_99_et._1981692106,13,2020-08-06,0,3,64,9,0,0,12.833674364295671,0.9375
/moskva/kvartiry/3-k_kvartira_65.1_m_213_et._1899931341,6,2020-08-03,0,3,65,2,0,0,4.083909171733213,1.1815384615384614
/moskva/kvartiry/3-k_kvartira_65.1_m_313_et._1899926547,6,2020-08-01,0,3,65,3,0,0,4.083909171733213,1.1815384615384614
/moskva/kvartiry/3-k_kvartira_65.2_m_816_et._1926096216,6,2020-08-04,0,3,65,8,0,0,8.168661268245879,1.433846153846154
/moskva/kvartiry/3-k_kvartira_65.3_m_216_et._1862093031,14,2020-08-03,0,3,65,2,0,0,12.089482000516536,0.72
/moskva/kvartiry/3-k_kvartira_65.9_m_39_et._1774851973,16,2020-08-05,0,3,66,3,0,0,12.075557576493836,0.9848484848484849
/moskva/kvartiry/3-k_kvartira_65_m_1012_et._1979272074,12,2020-08-12,0,3,65,10,0,0,16.91850951108148,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_1014_et._1983804068,3,2020-08-05,0,3,65,10,0,0,9.665403161659539,1.3846153846153846
/moskva/kvartiry/3-k_kvartira_65_m_1025_et._1279488058,3,2020-08-05,0,3,65,10,0,0,11.857816451516747,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_110_et._1983009426,15,2020-08-06,0,3,65,1,0,0,17.396838684991508,0.6153846153846154
/moskva/kvartiry/3-k_kvartira_65_m_112_et._1959930024,7,2020-08-04,0,3,65,1,0,0,10.477097307352325,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_112_et._1967335853,7,2020-08-05,0,3,65,1,0,0,15.037649645206713,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_116_et._1980473009,5,2020-08-13,0,3,65,1,0,0,16.81172600601682,0.6923076923076923
/moskva/kvartiry/3-k_kvartira_65_m_1214_et._1961159152,14,2020-08-10,0,3,65,12,0,0,12.844090430537948,0.7690769230769231
/moskva/kvartiry/3-k_kvartira_65_m_1216_et._1896550836,11,2020-08-04,0,3,65,12,0,0,5.16538661677811,0.8769230769230769
/moskva/kvartiry/3-k_kvartira_65_m_1216_et._1968950402,10,2020-08-04,0,3,65,12,0,0,5.16538661677811,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_1314_et._1964458082,7,2020-08-08,0,3,65,13,0,0,16.167248744604045,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_1416_et._1220000957,16,2020-08-14,0,3,65,14,0,0,12.075557576493836,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_1516_et._1541674638,4,2020-08-01,0,3,65,15,0,1,2.7028393856310107,1.2307692307692308
/moskva/kvartiry/3-k_kvartira_65_m_1516_et._1543063048,11,2020-08-08,0,3,65,15,0,0,7.622563528947164,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_1516_et._1920364417,9,2020-08-11,0,3,65,15,0,0,5.770411275331013,1.3846153846153846
/moskva/kvartiry/3-k_kvartira_65_m_1516_et._1978579007,8,2020-08-07,0,3,65,15,0,0,5.770411275331013,1.3846153846153846
/moskva/kvartiry/3-k_kvartira_65_m_1517_et._1954819403,15,2020-08-01,0,3,65,15,0,0,6.8322428413998,1.5384615384615385
/moskva/kvartiry/3-k_kvartira_65_m_1825_et._1862478709,5,2020-08-04,0,3,65,18,0,0,20.28006401482817,0.7230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_212_et._1947389864,2,2020-08-07,0,3,65,2,0,0,13.104947130339838,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_212_et._1962137881,12,2020-08-07,0,3,65,2,0,0,12.089482000516536,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_216_et._1920043092,7,2020-08-07,0,3,65,2,1,0,7.339664030881878,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_24_et._1903210187,4,2020-08-12,0,3,65,2,0,0,8.472844364103706,1.0769230769230769
/moskva/kvartiry/3-k_kvartira_65_m_25_et._1220313230,3,2020-08-02,0,3,65,2,1,0,5.5512685522760785,1.1538461538461537
/moskva/kvartiry/3-k_kvartira_65_m_25_et._1916468939,6,2020-08-07,0,3,65,2,0,0,3.301229624520555,1.2307692307692308
/moskva/kvartiry/3-k_kvartira_65_m_25_et._1953519161,11,2020-08-13,0,3,65,2,0,0,5.770411275331013,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_29_et._1126732859,7,2020-08-12,0,3,65,2,0,0,6.600650082278796,1.2307692307692308
/moskva/kvartiry/3-k_kvartira_65_m_29_et._1974054585,7,2020-08-06,0,3,65,2,0,0,38.05223639778658,0.46153846153846156
/moskva/kvartiry/3-k_kvartira_65_m_29_et._1979384081,3,2020-08-12,0,3,65,2,0,0,12.785580057042635,1.0767692307692307
/moskva/kvartiry/3-k_kvartira_65_m_310_et._1968005934,16,2020-08-06,0,3,65,3,0,0,42.08652548896108,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_312_et._1759387689,5,2020-08-13,0,3,65,3,0,0,17.396838684991508,0.6461538461538462
/moskva/kvartiry/3-k_kvartira_65_m_312_et._1978458640,28,2020-08-13,0,3,65,3,0,0,15.656473583949358,0.5384615384615384
/moskva/kvartiry/3-k_kvartira_65_m_325_et._1922127957,8,2020-08-07,0,3,65,3,1,0,8.22312586309167,1.0769230769230769
/moskva/kvartiry/3-k_kvartira_65_m_35_et._1955567406,2,2020-08-10,0,3,65,3,0,0,2.3450111132848006,1.1538461538461537
/moskva/kvartiry/3-k_kvartira_65_m_35_et._1979304289,4,2020-08-08,0,3,65,3,0,0,12.184305862368571,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_38_et._1971159502,6,2020-08-06,0,3,65,3,0,0,14.058448527939985,1.0
/moskva/kvartiry/3-k_kvartira_65_m_39_et._1955813562,13,2020-08-10,0,3,65,3,0,0,12.844090430537948,0.6153846153846154
/moskva/kvartiry/3-k_kvartira_65_m_39_et._1974054585,7,2020-08-06,0,3,65,3,0,0,38.05223639778658,0.46153846153846156
/moskva/kvartiry/3-k_kvartira_65_m_412_et._1937084038,13,2020-08-14,0,3,65,4,0,0,10.443150777690152,1.0
/moskva/kvartiry/3-k_kvartira_65_m_416_et._1563297543,7,2020-08-13,0,3,65,4,0,0,17.749787002559334,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_45_et._1758188025,4,2020-08-07,0,3,65,4,0,0,3.9429748736368015,2.3076923076923075
/moskva/kvartiry/3-k_kvartira_65_m_45_et._1951072267,7,2020-08-12,0,3,65,4,0,0,4.118448547997712,1.0
/moskva/kvartiry/3-k_kvartira_65_m_48_et._1912838980,5,2020-08-01,0,3,65,4,0,0,0.32170451592479016,2.6923076923076925
/moskva/kvartiry/3-k_kvartira_65_m_49_et._556358064,8,2020-08-12,0,3,65,4,0,0,12.089482000516536,0.6153846153846154
/moskva/kvartiry/3-k_kvartira_65_m_512_et._1533894390,14,2020-08-02,0,3,65,5,0,0,10.477097307352325,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_512_et._1974176680,16,2020-08-12,0,3,65,5,0,0,16.18460293813983,1.0
/moskva/kvartiry/3-k_kvartira_65_m_512_et._1974780951,5,2020-08-11,0,3,65,5,0,0,37.45778425190925,0.6923076923076923
/moskva/kvartiry/3-k_kvartira_65_m_525_et._1976708632,6,2020-08-06,0,3,65,5,0,0,6.285444479882572,1.2307692307692308
/moskva/kvartiry/3-k_kvartira_65_m_55_et._1953619782,9,2020-08-04,0,3,65,5,0,0,17.235261090401206,0.5076923076923077
/moskva/kvartiry/3-k_kvartira_65_m_55_et._1969578948,9,2020-08-05,0,3,65,5,0,1,2.7175127442625007,1.4615384615384615
/moskva/kvartiry/3-k_kvartira_65_m_58_et._1958148384,11,2020-08-07,0,3,65,5,0,0,5.2948330550598985,1.3846153846153846
/moskva/kvartiry/3-k_kvartira_65_m_59_et._1979027196,10,2020-08-06,0,3,65,5,0,0,16.05311753942439,0.8460000000000001
/moskva/kvartiry/3-k_kvartira_65_m_59_et._1979099463,9,2020-08-14,0,3,65,5,0,0,14.871192477480411,0.7538461538461538
/moskva/kvartiry/3-k_kvartira_65_m_59_et._1983054920,13,2020-08-05,0,3,65,5,0,0,10.477097307352325,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_612_et._1960632037,6,2020-08-03,0,3,65,6,0,0,12.089482000516536,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_612_et._1969693885,7,2020-08-04,0,3,65,6,0,0,3.1260312587717536,1.3076923076923077
/moskva/kvartiry/3-k_kvartira_65_m_616_et._1940559837,9,2020-08-01,0,3,65,6,0,0,13.150648526100182,1.0
/moskva/kvartiry/3-k_kvartira_65_m_616_et._1969820898,23,2020-08-08,0,3,65,6,0,0,16.5081390984448,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_69_et._1976976880,4,2020-08-04,0,3,65,6,0,0,17.749787002559334,0.6923076923076923
/moskva/kvartiry/3-k_kvartira_65_m_712_et._1850752529,5,2020-08-08,0,3,65,7,0,0,9.36889997825766,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_79_et._1886074497,7,2020-08-08,0,3,65,7,0,0,16.81172600601682,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_79_et._1959255988,10,2020-08-07,0,3,65,7,0,0,16.81172600601682,0.6615384615384615
/moskva/kvartiry/3-k_kvartira_65_m_79_et._1962929924,13,2020-08-13,0,3,65,7,0,0,42.08652548896108,0.9230769230769231
/moskva/kvartiry/3-k_kvartira_65_m_79_et._1969322898,5,2020-08-03,0,3,65,7,0,0,13.279670805067859,0.6615384615384615
/moskva/kvartiry/3-k_kvartira_65_m_812_et._1858438862,22,2020-08-07,0,3,65,8,0,0,16.5081390984448,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_812_et._1906438873,7,2020-08-10,0,3,65,8,0,0,12.647554108980627,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_816_et._1969463345,10,2020-08-04,0,3,65,8,0,0,16.81172600601682,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_65_m_89_et._1211705090,13,2020-08-03,0,3,65,8,0,0,16.91850951108148,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_89_et._1981638042,3,2020-08-13,0,3,65,8,0,0,9.880492727191683,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_89_et._1981740207,11,2020-08-04,0,3,65,8,0,0,13.890305901113779,0.8923076923076924
/moskva/kvartiry/3-k_kvartira_65_m_89_et._649565406,2,2020-08-12,0,3,65,8,0,0,17.617338749546683,0.6923076923076923
/moskva/kvartiry/3-k_kvartira_65_m_912_et._1821275789,10,2020-08-05,0,3,65,9,0,0,11.31836121415036,0.6923076923076923
/moskva/kvartiry/3-k_kvartira_65_m_916_et._1779808061,13,2020-08-07,0,3,65,9,0,0,13.104947130339838,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_99_et._1956830611,8,2020-08-08,0,3,65,9,0,0,14.871192477480411,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_65_m_99_et._1975990996,18,2020-08-08,0,3,65,9,0,0,12.37597295337994,0.7692307692307693
/moskva/kvartiry/3-k_kvartira_66.1_m_15_et._1964094073,14,2020-08-12,0,3,66,1,0,0,12.647554108980627,0.7272727272727273
/moskva/kvartiry/3-k_kvartira_66.7_m_1214_et._1957981466,4,2020-08-05,0,3,67,12,0,0,16.591847168959653,1.0776119402985076
/moskva/kvartiry/3-k_kvartira_66.9_m_213_et._1898939414,6,2020-08-11,0,3,67,2,0,0,4.083909171733213,1.1611940298507462
/moskva/kvartiry/3-k_kvartira_66_m_1016_et._1838969924,18,2020-08-01,0,3,66,10,0,0,16.5081390984448,0.8333333333333334
/moskva/kvartiry/3-k_kvartira_66_m_1116_et._1971106542,20,2020-08-12,0,3,66,11,0,0,14.973041251810885,0.7575757575757576
/moskva/kvartiry/3-k_kvartira_66_m_1137_et._1977967200,2,2020-08-12,0,3,66,11,0,0,4.929521205774406,1.1363636363636365
/moskva/kvartiry/3-k_kvartira_66_m_1516_et._1961925703,4,2020-08-11,0,3,66,15,0,0,14.973041251810885,0.7575757575757576
/moskva/kvartiry/3-k_kvartira_66_m_15_et._1964895843,10,2020-08-10,0,3,66,1,0,0,9.665403161659539,0.9090909090909091
/moskva/kvartiry/3-k_kvartira_66_m_29_et._1955882066,11,2020-08-03,0,3,66,2,1,0,9.817814863464967,0.8333333333333334
/moskva/kvartiry/3-k_kvartira_66_m_29_et._1975157654,7,2020-08-06,0,3,66,2,0,0,5.84175515670864,1.9696969696969697
/moskva/kvartiry/3-k_kvartira_66_m_3232_et._1969901484,9,2020-08-04,0,3,66,32,0,0,8.221536688056668,1.2878787878787878
/moskva/kvartiry/3-k_kvartira_66_m_432_et._1893843761,16,2020-08-06,0,3,66,4,0,0,14.517695813647885,0.9090909090909091
/moskva/kvartiry/3-k_kvartira_66_m_617_et._1977321512,22,2020-08-14,0,3,66,6,1,0,7.3223283805187585,1.5151515151515151
/moskva/kvartiry/3-k_kvartira_66_m_617_et._1977579007,22,2020-08-10,0,3,66,6,1,0,7.3223283805187585,1.5151515151515151
/moskva/kvartiry/3-k_kvartira_66_m_69_et._1964004502,11,2020-08-10,0,3,66,6,0,0,13.35746983723144,0.9090909090909091
/moskva/kvartiry/3-k_kvartira_67.3_m_28_et._1963852072,10,2020-08-13,0,3,67,2,1,0,8.658933089775063,0.8208955223880597
/moskva/kvartiry/3-k_kvartira_67.4_m_413_et._1899731771,6,2020-08-11,0,3,67,4,0,0,4.083909171733213,1.4164179104477612
/moskva/kvartiry/3-k_kvartira_67.5_m_1925_et._1894465574,9,2020-08-01,0,3,68,19,0,0,19.189259057076622,0.9573529411764705
/moskva/kvartiry/3-k_kvartira_67_m_1114_et._1958512432,4,2020-08-04,0,3,67,11,0,0,2.061580940262388,1.1194029850746268
/moskva/kvartiry/3-k_kvartira_67_m_15_et._1913506137,4,2020-08-07,0,3,67,1,0,0,4.174283391931213,1.044776119402985
/moskva/kvartiry/3-k_kvartira_67_m_15_et._1970179778,1,2020-08-08,0,3,67,1,0,0,8.854535352572697,0.746268656716418
/moskva/kvartiry/3-k_kvartira_67_m_1717_et._1969048754,7,2020-08-01,0,3,67,17,0,0,12.089482000516536,0.8955223880597015
/moskva/kvartiry/3-k_kvartira_67_m_212_et._1976791397,2,2020-08-02,0,3,67,2,0,0,11.368321538659833,0.746268656716418
/moskva/kvartiry/3-k_kvartira_67_m_216_et._1858654177,15,2020-08-09,0,3,67,2,0,0,23.49489277665689,0.7761194029850746
/moskva/kvartiry/3-k_kvartira_67_m_2325_et._1966180627,9,2020-08-06,0,3,67,23,0,0,19.189259057076622,1.044776119402985
/moskva/kvartiry/3-k_kvartira_67_m_236_et._1994251049,7,2020-08-10,0,3,67,2,0,0,12.33177916408014,0.9701492537313433
/moskva/kvartiry/3-k_kvartira_67_m_28_et._1918237622,8,2020-08-09,0,3,67,2,0,0,4.745268302856832,2.08955223880597
/moskva/kvartiry/3-k_kvartira_67_m_314_et._1983063699,11,2020-08-05,0,3,67,3,0,0,6.45954094029812,1.3432835820895523
/moskva/kvartiry/3-k_kvartira_67_m_325_et._1959256105,6,2020-08-11,0,3,67,3,0,0,15.037649645206713,0.7761194029850746
/moskva/kvartiry/3-k_kvartira_67_m_38_et._1958693045,10,2020-08-07,0,3,67,3,1,0,6.121332330686394,0.9701492537313433
/moskva/kvartiry/3-k_kvartira_67_m_412_et._1470452791,27,2020-08-08,0,3,67,4,0,0,12.647554108980627,0.8208955223880597
/moskva/kvartiry/3-k_kvartira_67_m_412_et._1897529031,7,2020-08-03,0,3,67,4,0,0,5.393321360196851,0.9253731343283582
/moskva/kvartiry/3-k_kvartira_67_m_412_et._1959563519,8,2020-08-05,0,3,67,4,0,0,16.05311753942439,0.7611940298507462
/moskva/kvartiry/3-k_kvartira_67_m_412_et._579499609,15,2020-08-14,0,3,67,4,1,0,10.893106224042754,0.746268656716418
/moskva/kvartiry/3-k_kvartira_67_m_413_et._1981834407,5,2020-08-04,0,3,67,4,0,0,9.665403161659539,1.044776119402985
/moskva/kvartiry/3-k_kvartira_67_m_49_et._1303298280,5,2020-08-14,0,3,67,4,0,0,5.393321360196851,1.044776119402985
/moskva/kvartiry/3-k_kvartira_67_m_49_et._1969149601,20,2020-08-14,0,3,67,4,0,0,12.37597295337994,0.5671641791044776
/moskva/kvartiry/3-k_kvartira_67_m_49_et._1983131129,15,2020-08-04,0,3,67,4,0,0,11.337152423327126,0.8208955223880597
